from_station_id,to_station_id,count,from_station_addy,to_station_addy,from_station_lng,to_station_lng,from_station_lat,to_station_lat,polyline,distance,time
61,58,327,Wood St & Milwaukee Ave,Marshfield Ave & Cortland St,-87.672552,-87.668879,41.907655,41.916017,yax~F~obvOaCByA?w@B{CFwCB??AaA?mAAoBAiFCwF@sA?cA?iA@]??}ABeDBs@?_A@iA@O?Y?o@?cC@eABS?_AAgABs@?Y???e@PcB??LB|@@\@b@@j@@\,0.899,198
77,43,327,Clinton St & Madison St,Michigan Ave & Washington St,-87.641066,-87.62464914,41.882242,41.88389277,}bs~Fjl|uOhAAbCC|BE??EaH??wB@Y@mB@_GB??AoCE{A?GAqC@yB?S?_@?QAgA@_FAuG?MAeF?aA?eA?cFAgH?mH?]??mBBe@BmBBa@@qA@yB@W???F}FB{@@mECgC??tB?v@CpACdACr@?,1.463,267
77,68,327,Clinton St & Madison St,Clinton St & Tilden St,-87.641066,-87.640795,41.882242,41.875885,}bs~Fjl|uOhAAbCC|BEbCAtBC|BEbCA~FI??AkBAcC??xD???@~B@dA,0.555,95
118,143,327,Sedgwick St & North Ave,Sedgwick St & Webster Ave,-87.638618,-87.638888,41.910579,41.922167,atx~F~{{uO}A@E?S@uDDsCBO@{F?cBFS?_JLsA@}B?yCDcCBcFHsA@gEDqA@e@?,0.8,221
195,76,327,Columbus Dr & Randolph St,Lake Shore Dr & Monroe St,-87.619521,-87.616743,41.884728,41.880958,sqs~F~dxuO?fE??c@???MGiD@[?OHKH??{A?k@@[@S?E?{A@gAEG???JoBHaBHiCHoFBw@?g@@[HcF??J_@PoGLe@R_@REN?tBIhEEp@@TDn@NLFb@VNPNFPJn@j@n@v@V`@j@pA`AtC^z@Zj@r@t@`@Zn@^XJr@P`@D|@BfA????u@?]Aw@,1.159,183
302,67,327,Sheffield Ave & Wrightwood Ave,Sheffield Ave & Fullerton Ave,-87.653833,-87.65370804,41.928712,41.92560188,me|~Fvz~uOvACb@?tDGrACtACnAA`A?,0.215,55
31,48,326,Franklin St & Chicago Ave,Larrabee St & Kingsbury St,-87.63563839,-87.642884,41.89680204,41.897764,}}u~F|i{uOf@A???R?|A@pA@fB@lB?fA@`B@T?PGP@pE?Z@tC?Z?f@@nA@N?hB?l@@tB??KEWAwEHA?,0.48,84
53,192,326,Wells St & Erie St,Canal St & Adams St,-87.634195,-87.639904,41.893832,41.879255,mku~Fh`{uO|BA~CG??AqBAcD??rAAjAA~CA|@AR?R?|@CrA?nAAdBAj@CfAC^AT?bD?F????^@xA?n@?dB?H?dDBfBBRJZ`@|@f@~@h@~@DJDH^f@ZRNBRBL@dAFVBh@DhBBnAAp@AfA?N?^?d@?`BArAC`@?P?VA~AC|B?v@A~BCf@?^A???N?Z@fF?Z@^@fEAr@,1.406,265
91,346,326,Clinton St & Washington Blvd,Ada St & Washington Blvd,-87.64117,-87.661206,41.88338,41.88283,ajs~Fpl|uOb@???@K??EQ@sB@wBDO?O??m@He@BeC@c@????N??CHClFBH?N@fH?z@BhFAzD?R?H?T?p@?\?N?rA?J?L?RAR?vC?TD|EBjFBbFBjFBhFBfFDhFB~E@zDBfFBpJBnF?|A?X?pD??l@b@|BxBd@f@b@b@RR??Cw@A_CE{GA{E,1.685,267
3,150,325,Shedd Aquarium,Fort Dearborn Dr & 31st St,-87.61535539,-87.608218,41.86722596,41.838556,uap~F|cwuOFHDDL@NA|@UNCRE^GzBEX???X?lAJXFdAb@VNbB~@d@Nf@J\Df@Bh@?p@Ez@Q^Oh@W`BgAZQj@WdAWXCTAx@Av@Bx@Lf@N^NZNh@d@TJJP??Rn@FZJjAFnCT|Ab@vB??p@]TQ`DqBj@WjDmAjAq@hA]dD_Ax@UXIdI}CfBo@vWgI`MkDpI}BtFeBbEsA??dBQpBYt@K\Ez@M??`AKPEpASZI??A}@?q@C{@?U?E,2.189,277
26,3,325,McClurg Ct & Illinois St,Shedd Aquarium,-87.6173,-87.61535539,41.89102,41.86722596,azt~FbwwuOC}BCgEAcB?s@?yB??~A?H?dAA^AnDC??NI|@?L?|@AnAAd@?n@AFDVC??HAJK\SREN?tBIhEEp@@TDn@NLFb@VNPNFPJn@j@n@v@V`@j@pA`AtC^z@Zj@r@t@`@Zn@^XJr@P`@D|@BfA?~NMxNK\?nBCrBGP@b@ClECfSKh@Bn@Hj@Pf@Vv@j@p@l@r@n@d@b@vAnANNRN???f@M^AhA?d@@|A?`@??\En@OhCk@vA[`AU??RSHE|A]JEJODa@?iAAq@@_@?uA?kB?{@?q@?IAuB?oDCe@?]?gAAwBC]?_@??O?I?kA?c@CYGIEQEGEGAUIWCO@??WDQHKLGNAV?PHP,2.58,370
90,199,325,Millennium Park,Wabash Ave & Grand Ave,-87.62408432,-87.626937,41.8810317,41.891738,m{r~FlbyuOUAS?sAG_@@o@?G?U?oEDcBDM@M@o@Dk@BWBqBFqABaABgB?gA@S@K?]@I?yC?kA?E?UEI?MCUGGAiBYe@KOCKA_AMKCWCYCK?Q?K?kADS?W?G?]@cCBG@M?y@@sA@??CuG??dDG???T@rF@|@?rEBhG?n@,1.148,216
195,3,325,Columbus Dr & Randolph St,Shedd Aquarium,-87.619521,-87.61535539,41.884728,41.86722596,sqs~F~dxuO?fE??c@???MGiD@[?OHKH??{A?k@@[@S?E?{A@gAEG???JoBHaBHiCHoFBw@?g@@[HcF??J_@PoGLe@R_@REN?tBIhEEp@@TDn@NLFb@VNPNFPJn@j@n@v@V`@j@pA`AtC^z@Zj@r@t@`@Zn@^XJr@P`@D|@BfA?~NMxNK\?nBCrBGP@b@ClECfSKh@Bn@Hj@Pf@Vv@j@p@l@r@n@d@b@vAnANNRN???f@M^AhA?d@@|A?`@??\En@OhCk@vA[`AU??RSHE|A]JEJODa@?iAAq@@_@?uA?kB?{@?q@?IAuB?oDCe@?]?gAAwBC]?_@??O?I?kA?c@CYGIEQEGEGAUIWCO@??WDQHKLGNAV?PHP,2.768,415
199,174,325,Wabash Ave & Grand Ave,Canal St & Madison St,-87.626937,-87.639833,41.891738,41.882091,c~t~FhsyuO@~E??pACpAAnAAnACl@?`@?D?T?v@?~ABRLh@@bCAp@?rAEH?L?J???CfH?`B?^?^?~B?r@@xA?rA?z@?\?^@xA?n@?dB?H?dDBfBBRJZ`@|@f@~@h@~@DJDH^f@ZRNBRBL@dAFVBh@DhBBnAAp@AfA?N?^?d@?`BArAC`@???FrH?R@x@?rC??i@?,1.297,252
383,75,325,Ashland Ave & Harrison St,Canal St & Jackson Blvd,-87.66724564,-87.641052,41.87429061,41.878412,_qq~FboavO??@t@?L@hBB~D??e@@K?kC@??CcEAgBAwC?S?a@As@??ScCSmHMsCQsB?iBAiBAuBAuMHaLXiRLoG@y@BeEEcE?cBASAmAAyAEmLEgDEmG@}A?oCAuA?eB??Dm@@WDwA@aACcEFWFK??JEd@CnBCRA??AOAY??e@Jg@DgCB[@c@@cA?yAB_@Cc@Mq@?gDB{@@_EF??C`H??|BEx@A,2.225,271
44,91,324,State St & Randolph St,Clinton St & Washington Blvd,-87.62773357,-87.64117,41.8847302,41.88338,ors~F|xyuOkA@yB@W?_@@y@?eBBG?W@???^CfH?`B?^?^?~B?r@@xA?rA?z@?\?^@xA?n@?dB?H?dDBfBBRJZ`@|@f@~@h@~@DJDH^f@ZRNBRB???RBfA?jBAf@E|AAp@@|DBbD?X@bB??R?hFEf@?nDG,1.045,199
85,6,324,Michigan Ave & Oak St,Dusable Harbor,-87.62377664,-87.61279454,41.90096039,41.88504199,iwv~Fp_yuO?p@??@T?V??nCGT?N?R?^A`@?v@?dDE`AA`@@|@B~@Dd@Dx@HNBf@Dn@?P?V?z@?~CC`AAd@Av@AlAArA?bAAZ?|@AlCCF?FAF?dACz@A\AF?V?l@At@AFAF?H?HAH?R?L@F@H@|@NTBLB`@F\DhANFBVDLBF@TFFBb@BxA?`@?dAAJA^?F?N?t@Af@AtAAtB?v@CpAC??De@B[NU@O?U@{A?aA?_ALgB?wCAM?mC?O?SM{S?eI?oB?cBAg@?s@AsA?UCcACGIG??I@,1.755,368
195,81,324,Columbus Dr & Randolph St,Daley Center Plaza,-87.619521,-87.629892,41.884728,41.884451,sqs~F~dxuO?fE??c@???MGiD@[?OHKH??{A?k@@[@S???@`@DrHBjFDVFJ?VAZ?bB?^??N?t@Af@AtAAtB?v@CpAC??ChC?\?hD?JAbE@nB?T?nG?b@@pA,0.851,194
246,244,324,Ashland Ave & Belle Plaine Ave,Ravenswood Ave & Irving Park Rd,-87.668869,-87.67393,41.956061,41.95469,{pa_GjyavO?^?XDfH@|HF~H??pGE,0.351,98
247,423,324,Shore Drive & 55th St,University Ave & 57th St,-87.580715,-87.59941433,41.795212,41.79147573,scb~FlrpuO?^BxD?tCBpG@fH@hC@fBIPAd@@dB?`@??NB~C^~AV~@HREV?jJrA???fC@hB@nCDhGAdD@xC@p@?vB@tC?lDB~CAdDB`DBhG,1.188,223
329,177,324,Lake Shore Dr & Diversey Pkwy,Theater on the Lake,-87.63625,-87.630834,41.932684,41.926277,k~|~Fvm{uOnBt@pBn@^LPHb@b@??d@[p@_@vBuAnBoAb@]|EyCdCqApCuA^Of@W~As@TKZM??M{AI_AAOCUQsBGi@OeBE_@KgA,0.676,94
344,464,324,Ravenswood Ave & Lawrence Ave,Damen Ave & Foster Ave,-87.674237,-87.67945904,41.96909,41.9756148,wad_GvzbvO_MD}A@{HJ???n@@|@@~A@t@BnCFjHBvC?tC??{EFU@m@?oC@e@@,0.717,181
423,419,324,University Ave & 57th St,Lake Park Ave & 53rd St,-87.59941433,-87.5864499,41.79147573,41.79949429,oka~FhgtuOCiGCaD@eD??eJDeJJ??CcIAcD@uCCiA@U?S@a@?KBILk@Ti@Ni@B_@@o@E}EE}BCWIYM[OMO[CKAe@EoA?{@?a@Aq@A[@a@??QCYAm@Ge@EoBImCKM?e@C{CGoDFq@B_AD???[?cC,1.228,202
75,383,323,Canal St & Jackson Blvd,Ashland Ave & Harrison St,-87.641052,-87.66724564,41.878412,41.87429061,_kr~Fpk|uOhA?~FI??AkBAcC??xD???HFDTBhE?ZT|B?P@x@?`A?d@BdFCdBS`GGnDDdJAbD@d@DlG@zCC|A?VQhLEfASrCe@pFCr@GnAAvALzU@tA@pC??QnCKhJElAS~C???dB?`@??bAAt@?r@?~@C`AA|@CZA^????T@vA,1.812,195
85,94,323,Michigan Ave & Oak St,Clark St & Armitage Ave,-87.62377664,-87.636282,41.90096039,41.918306,iwv~Fp_yuO?p@q@O}Ci@MCa@Ie@Cu@@m@Fe@JkCbAmA^c@LaIxAwAj@aLdBcC^{@FqAB??uAQiBB{ACaAGi@IaAKm@Ca@?y@Hs@NMFUXMZOR??RRFRzAzAd@v@HTXtAHtAExAMz@WfAgAnCSh@k@dBYpAEVI|@ClAB~@Hx@J`@J`@Lb@??k@\[P_@TMDs@^MHm@\eB|@w@`@c@R}@d@OHqBdASJa@ROHmBdA{@f@_Af@s@`@KF[PMH[N??Lf@,1.717,237
75,241,322,Canal St & Jackson Blvd,Morgan St & Polk St,-87.641052,-87.65103,41.878412,41.871737,_kr~Fpk|uOhA?~FIxDGN?T?\?R?L?rDEJ?xCCvCC|CCrCGtCE|C???@fHBxDGP@tA?zA?h@?J@rB?L?T?Z@Z?`@?n@@P?XBfA@lA?^BrA@`AFjDB~DDjDDJDH?b@B|@??M@eEAyBDqBB,1.283,239
77,56,322,Clinton St & Madison St,Desplaines St & Kinzie St,-87.641066,-87.64444785,41.882242,41.88871604,}bs~Fjl|uOhAA??@dH??kGJeDD[?w@?qA@gABaB????~@?rAAnC??iBBg@@gADa@@q@@g@?sB@[Au@Du@@,0.649,111
458,457,322,Broadway & Thorndale Ave,Clark St & Elmdale Ave,-87.66014062,-87.6695834,41.98974251,41.99089375,{bh_G`c`vOg@@???VJrF?xB@lBBfNCbN@tM??a@@qABaADU?,0.585,164
56,192,321,Desplaines St & Kinzie St,Canal St & Adams St,-87.64444785,-87.639904,41.88871604,41.879255,gkt~Fb`}uOt@At@EZ@rBAf@?p@A`@AfAEf@AhBC??@oC?sA?_AAy@AmFAcB?YCcDA}D@q@D}A@g@?kBCgA?S??L@dAFVBh@DhBBnAAp@AfA?N?^?d@?`BArAC`@?P?VA~AC|B?v@A~BCf@?^A???N?Z@fF?Z@^@fEAr@,1.174,199
90,195,321,Millennium Park,Columbus Dr & Randolph St,-87.62408432,-87.619521,41.8810317,41.884728,m{r~FlbyuOUAS?sAG_@@o@?G?U?oEDcBDM@M@o@Dk@BWBqBFqABaABgB?gA@S@???cB@[?W?WLQBWAmEDsH??F?~BEd@???JHPD|DEVE??EG?i@?gE,0.797,166
133,47,321,Kingsbury St & Kinzie St,State St & Kinzie St,-87.63850577,-87.6277,41.88917683,41.88918,_nt~Fr{{uOAuA?iEAQ@q@?yD?y@CqGAK?MCsG?S?YCkGCcHAgACwF?{@,0.557,105
268,324,321,Lake Shore Dr & North Blvd,Stockton Dr & Wrightwood Ave,-87.626804,-87.638742,41.911722,41.93132,y{x~FnqyuOA?wAp@a@T??Ys@W_@_@a@m@k@SMQCSS??KFo@Dc@Jc@ZuCbC}AdAWRq@h@u@\k@VsChAoDlAmEjA}Cn@{AVyDf@wAToPnD??kCHaA?oB?e@@w@J??NdBD^NdBFh@PrBBT@NH~@LzA@\DjAB~A?~B@bA?bA?P??]NQNGVIz@Mh@wA`Dq@bAq@v@a@^aBx@o@RQDo@FE?wAEOAQ?kBMiAA_CDeD\,1.795,220
303,177,321,Broadway & Cornelia Ave,Theater on the Lake,-87.64598,-87.630834,41.945512,41.926277,sn__Glj}uOkBsHi@{BaBcH??`CkAlBy@lB{@d@U~C{A~BaAfBw@zB_AhAa@|@Ud@G^?v@Ar@?nBE??KkAQeA??f@_@h@U??d@o@h@_AfAiCv@qAv@eBj@}@R[PWbFuHfAoAz@y@h@_@h@g@bBcAh@Wp@YxAg@vA[nBWr@E^Az@?d@?d@@pQDdBEbBOlAS??rBEzC@n@Ax@ETE??OeBE_@KgA,1.899,240
35,145,320,Streeter Dr & Illinois St,Mies van der Rohe Way & Chestnut St,-87.6122,-87.62191523,41.891071,41.89858665,ozt~FdwvuOA{B??eDD??@jABhF??G`ACLENOL_@FkAHUBa@JSHm@XmA|@i@b@y@~@iAr@gBhAcDjB}EtC??L\BV@^?f@?j@@l@?v@DfGCLA~@@dA?\@hE@xA??_D@cDB[?,0.959,153
284,341,320,Michigan Ave & Jackson Blvd,Adler Planetarium,-87.62408,-87.607267,41.87785,41.866095,ogr~FbbyuOwA@??EgD?O?sAAaCEuGA]??|AA^?pAAT?n@A`CAvA?L?H?bBEvBC`@?h@?dAAbA?dA?~DAdA?rA?hDC|@Al@?rA?x@Ab@AZAH?L?X?j@?\ATLxACz@G\En@OhCk@vA[`AU??RSHE|A]JEJODa@?iAAq@@_@?uA?kB?{@?q@?IAuB?oDCe@?]?gAAwBC]?_@??O?I?kA?c@CYGIEQEGEGA???}@?o@?k@?e@?YIgN?W?OKmO,1.834,324
338,76,320,Calumet Ave & 18th St,Lake Shore Dr & Monroe St,-87.619407,-87.616743,41.857611,41.880958,_in~FldxuOWHKDMN??CHIZ?x@ClC?|C@jC??uJBm@?u@?k@@gA@S?u@?yEDo@@{ED_B@y@Ck@?aFDgEB}B@???SA}A?qAAw@?aAAk@?_@?a@AgB?WAiAK]?g@Pi@??oBgB_@Y_@_@_@[s@o@s@k@aAe@s@Qg@Go@CoE@sDD}FDM?gDBeA@iGFm@?qCD{HDiC@yBBq@@gEB???]Aw@,1.986,305
38,52,319,Clark St & Lake St,Michigan Ave & Lake St,-87.63087606,-87.624117,41.88602083,41.886024,qzs~FllzuOl@???A}CAkBAW?o@AaEAw@?_@F}FB{@@mECgC?]??gB?A?,0.39,89
100,174,319,Orleans St & Merchandise Mart Plaza,Canal St & Madison St,-87.63639,-87.639833,41.888243,41.882091,ygt~Ffo{uOuAdAQFc@Hc@@??AeEAeBCqFAQQG??AK?MCsG??dBAj@CfAC^AT?bD?F????^@xA?n@?dB?H?dDBfBBRJZ`@|@f@~@h@~@DJDH^f@ZRNBRBL@dAFVBh@DhBBnAAp@AfA?N?^?d@?`BArAC`@???FrH?R@x@?rC??i@?,1.127,214
304,254,319,Broadway & Waveland Ave,Pine Grove Ave & Irving Park Rd,-87.648536,-87.648043,41.949078,41.954383,ee`_Gjz}uO@H?r@?dC??oABw@@y@?e@@e@@[?W?eA@W???s@?o@@a@@qBB_A@W?KD{@NUFy@\c@RoCzA??CaDC{C?e@A{C?A,0.567,119
52,90,318,Michigan Ave & Lake St,Millennium Park,-87.624117,-87.62408432,41.886024,41.8810317,m|s~FrcyuOeA@S@???cB@[?W?WLQBWAmEDsH??F?~BEd@?`DAjAAF?D?j@?l@?^AjCC~@?l@@vALf@Dd@Bt@@l@Ab@?ROZ????X@d@FpE@vA?B@t@?HAJ?f@?d@?hA?fB??QAS?,0.812,135
195,51,318,Columbus Dr & Randolph St,Clark St & Randolph St,-87.619521,-87.63188991,41.884728,41.88457623,sqs~F~dxuO?fE??c@???MGiD@[?OHKH??{A?k@@[@S???@`@DrHBjFDVFJ?VAZ?bB?^??N?t@Af@AtAAtB?v@CpAC??ChC?\?hD?JAbE@nB?T?nG?b@@`HB~D,0.955,217
50,110,317,Clark St & Congress Pkwy,Dearborn St & Erie St,-87.63058454,-87.629318,41.87593267,41.893992,o{q~FzjzuOl@A\???AgAAaC?{AAkB?{@?k@?aBAY??U?mCDiA?_@?iDBuA@oBBe@@aB@}BBcCBsBDk@@eBFqBAyB@mBBe@BmBBa@@qA@yB@W?_@@y@?eBBG?W@K?S?E?gCByA@s@@[@SL_BCw@?U?E?a@?m@?oABoA@qA@qAB}CDs@?}@@m@???@~C?zC??_DB??AkA,1.568,390
199,91,317,Wabash Ave & Grand Ave,Clinton St & Washington Blvd,-87.626937,-87.64117,41.891738,41.88338,c~t~FhsyuO@~E??pACpAAnAAnACl@?`@?D?T?v@?~ABRLh@@bCAp@?rAEH?L?J???CfH?`B?^?^?~B?r@@xA?rA?z@?\?^@xA?n@?dB?H?dDBfBBRJZ`@|@f@~@h@~@DJDH^f@ZRNBRB???RBfA?jBAf@E|AAp@@|DBbD?X@bB??R?hFEf@?nDG,1.267,240
324,268,317,Stockton Dr & Wrightwood Ave,Lake Shore Dr & North Blvd,-87.638742,-87.626804,41.93132,41.911722,ou|~Fh~{uOdD]~BEhA@jBLP?N@vADD?n@GPEn@S`By@`@_@p@w@p@cAvAaDLi@H{@FWPO\O???Q?cAAcA?_CC_BEkAA]M{AI_AAOCUQsBGi@??~@[f@WpBkAdD_B`ASpOeDjHcA|AYbCi@rCu@zAe@vDuA|Ao@??hAU`Ae@bA[TGj@Ij@G??zAMnD]n@Il@SPI`@UvAq@@?,1.694,211
133,283,316,Kingsbury St & Kinzie St,LaSalle St & Jackson Blvd,-87.63850577,-87.631985,41.88917683,41.87817,_nt~Fr{{uOAuA?iEAQ@q@?yD?y@CqGAK?MCsG??dBAj@CfAC^AT?bD?F?XAN?bAAX@JA^Ax@?D?~BAzBAbCCj@CLKFAt@A|B@|BKtAAl@?d@?f@Al@?bC?|B?|@Ch@?V?lAAl@????}@,1.083,186
176,180,316,Clark St & Elm St,Ritchie Ct & Banks St,-87.631253,-87.626402,41.903233,41.906782,qew~FhnzuO?^??g@@s@@_A???AmCCuC?iB?YAs@AiA?}AAo@C}ECgB?kB?s@AkB??k@DiCJg@DoALcAP_C^_AL??BpD,0.636,135
59,90,315,Wabash Ave & Roosevelt Rd,Millennium Park,-87.625961,-87.62408432,41.867227,41.8810317,gfp~FfmyuO?]A}A?cA?Y??M_@@gB?K?MK?O?Y?kACmAAS?[?e@?cA?W?_@?{ABo@?gA@sBB{@@mA?aB?k@?mB@qBB}@@mA@Q@{B@oBBMAuA@W?}B?UAG?S?{B@}A@kDDmADwB?mCAQAS?,1.035,207
88,91,315,May St & Randolph St,Clinton St & Washington Blvd,-87.655688,-87.64117,41.88397,41.88338,ims~Fnf_vO??y@@??CiFCgFEiFAkFCeFEiFEmE@QAU??S@Q?kB?W@q@?s@@G???AuC?W?O?MAk@?QAk@Bw@?g@FgF@oC?sA?_AAy@AmF??R?hFEf@?nDG,1.022,245
212,66,315,Wells St & Hubbard St,Clinton St & Lake St,-87.634262,-87.64138231,41.889933,41.88583274,ost~Fba{uO@rCBfB?tF??fDE??Ap@@P?hE@xB?^@d@D~B?d@?XAZ?v@?tC?\?R@J??JERE^AhACPAd@C\A`AAfAAxAAdEE,0.657,109
34,85,314,Cannon Dr & Fullerton Ave,Michigan Ave & Oak St,-87.63442878,-87.62377664,41.92675599,41.90096039,yy{~Fv`{uO^Of@W~As@TKZM??M{AI_AAOCUQsBGi@??~@[f@WpBkAdD_B`ASpOeDjHcA|AYbCi@rCu@zAe@vDuA|Ao@bAg@fDyAvIgDLGTIxAk@\M~@Sb@Ej@?z@AvCCbBCZAvBIvBUtDm@tGcApFy@VC??lA@dAEFAl@GbCe@xA]zBy@PE^???f@?d@DLDh@Al@B\BT????WAU???q@,1.997,200
75,39,314,Canal St & Jackson Blvd,Wabash Ave & Adams St,-87.641052,-87.62568861,41.878412,41.87947235,_kr~Fpk|uOhA???AcH?aACuE?MAQ?_@AkDAM?a@?S@S?o@?aA?k@?c@?qACuCAaC?MAiEAsA?qAC_FAcE?{ACqBEkE?YCiCCiD?_@A_C?K?WAiCAg@??kDDmAD???^@pD?jA,1.055,225
90,36,314,Millennium Park,Franklin St & Jackson Blvd,-87.62408432,-87.63532114,41.8810317,41.87770796,m{r~FlbyuOUAS?y@D_BR??G?MTApD@pC?XHzCBxC?R??pBEj@?fBEdCCzBChAAv@AtBAvA?hDE??@xABnBBpB?zA@bE@lE?T@|C@rA?xB@NAdCArC??kD@,1.053,227
285,119,314,Wood St & Grand Ave,Ashland Ave & Lake St,-87.67203,-87.66732,41.89113,41.88541,ozt~F`mbvOf@A??A_DCyCAmDAqF?}A?aAC_A??pAAn@Cn@Aj@?`CEnAAT?JAL?bACtA?xA?vAC\AT?\?fAAp@C^ATAt@CH????x@,0.666,125
37,41,313,Dearborn St & Adams St,Federal St & Polk St,-87.62979104,-87.62954377,41.87935636,41.87207763,mqr~FdezuO?fE??bCAzBC??AcE?{ACqBEkE??vA?hDEH?N?L?~@AjCCX?bBAf@Ax@A`@?V?tCA`@Ar@A|CCzAAvDAh@?`@???@LGV@|BFT@LB~D??uCDkC@,1.027,224
97,3,313,Museum Campus,Shedd Aquarium,-87.617759,-87.61535539,41.865212,41.86722596,ewo~F|ywuO?]?{@?q@?IAuB?oDCe@?]?gAAwBC]?_@??O?I?kA?c@CYGIEQEGEGAUIWCO@??WDQHKLGNAV?PHP,0.335,89
212,174,313,Wells St & Hubbard St,Canal St & Madison St,-87.634262,-87.639833,41.889933,41.882091,ost~Fba{uO?m@?sB?cD??rA?nAAdBAj@CfAC^AT?bD?F????^@xA?n@?dB?H?dDBfBBRJZ`@|@f@~@h@~@DJDH^f@ZRNBRBL@dAFVBh@DhBBnAAp@AfA?N?^?d@?`BArAC`@???FrH?R@x@?rC??i@?,0.975,181
239,344,313,Western Ave & Leland Ave,Ravenswood Ave & Lawrence Ave,-87.688487,-87.674237,41.966555,41.96909,asc_GzsevOGx@??{@@sCDa@?g@@yA@??AiA?O?u@?i@Ae@AwFAwBA{BC_C?s@AaAAaFAaB?gAAqA?_@AiA?M?i@?eA?_C?M?]@oA?oA?u@?S?SByBGsFAu@?u@?cA?SAc@A{B?}@Ai@??C@s@?,0.918,167
423,247,313,University Ave & 57th St,Shore Drive & 55th St,-87.59941433,-87.580715,41.79147573,41.795212,oka~FhgtuOCiGCaD@eD??eJDeJJ??CcIAcD@uCCiA@U?S@a@?KBILk@Ti@Ni@B_@@o@E}EE}BCWIYM[OMO[CKAe@EoA?{@?a@Aq@A[@a@@{@?g@Ai@GSAgBAiCAgHCqG?uCCyD?_@,1.231,219
128,130,312,Damen Ave & Chicago Ave,Damen Ave & Division St,-87.67722,-87.67695,41.895769,41.90331,qwu~FzlcvO_@?yA?{ADqD?sDF{DDqDByD@oDDwADeB????kB,0.544,107
304,312,311,Broadway & Waveland Ave,Clarendon Ave & Gordon Ter,-87.648536,-87.649519,41.949078,41.957879,ee`_Gjz}uOAe@sBwIsCaL??q@\{@XWDs@LuAJm@B}@A[?iB@UAm@Bo@FkANaAL_@B_@D???Y??KPKHkALw@LeAXiA`@kGdBc@Jq@J??FtIBfH,0.926,195
418,423,311,Ellis Ave & 53rd St,University Ave & 57th St,-87.60095811,-87.59941433,41.79933626,41.79147573,m}b~F|ptuOAyAAwCB}CAyCA_DC{C??jB@xD@rCGjCA|GGN?dJKdJE??AdDB`DBhG,0.93,198
77,342,310,Clinton St & Madison St,Wolcott Ave & Polk St,-87.641066,-87.673688,41.882242,41.871262,}bs~Fjl|uOhAAbCC|BEbCAtBC|BEbCA~FI??AkBAcC??xD???HFDTBhE?ZT|B?P@x@?`A?d@BdFCdBS`GGnDDdJAbD@d@DlG@zCC|A?VQhLEfASrCe@pFCr@GnAAvALzU@tA@pC@lCH~U@n@BhKPvU@Z?L??Q`CCzAWzGS`B??EfC?R??rAAfA?V?~@?v@Af@?PApAA~@Ab@At@AP?bAEV?hBCx@ArAAf@?pDEN?P?lAC~@AlAA??B_@?e@AQ?g@?QAmCAiAEiD??_CBS@m@?c@@S?S@sA@y@@,3.18,391
91,88,310,Clinton St & Washington Blvd,May St & Randolph St,-87.64117,-87.655688,41.88338,41.88397,ajs~Fpl|uOb@???@K??EQ@sB@wBDO?O??m@He@BeC@c@????N??CHClFBH?N@fH?z@BhFAzD?R?H?T?p@?\?N?rA?J?L?RAR?vC?TD|EBjFBbFBjFBhFBfFDhFB~E??T???E_F??x@A??,1.14,197
260,258,310,Kedzie Ave & Milwaukee Ave,Logan Blvd & Elston Ave,-87.707857,-87.685126,41.929567,41.930584,yi|~FrmivODIv@{AFIP_@f@aAzAsCb@aA??OOGC???Y_@iAAkAAqF?uBA{@?cA?eA?_AAoB?qFAwF?{@AoAAgB?s@?gA?wBAmFAwFAqF?aCAqB?yC?uAFw@Js@J{@@aACu@Eo@G[??Mu@Oy@Mc@_@o@[a@W]UYcCcDy@gAa@i@g@o@Y_@,1.278,198
462,344,310,Ravenswood Ave & Balmoral Ave,Ravenswood Ave & Lawrence Ave,-87.67581473,-87.674237,41.97977022,41.96909,kdf_GxdcvOAkC@kA?o@EsIC{BAqBCwF?qB??~ACh@Al@?vDCvAAbBC|@Ap@?v@AXAn@?l@?fA?zAA|A?x@An@AhA?`EGj@?lAAtMKj@AnAC???r@?\?~@BxC@dD@vC@~C?|A@~@??C@s@?,1.327,232
313,268,309,Lakeview Ave & Fullerton Pkwy,Lake Shore Dr & North Blvd,-87.638973,-87.626804,41.925858,41.911722,qs{~Ff_|uOl@A??A{AAiBAo@?m@Aq@?g@A{BCeB?Q?cAAcA?_CC_BEkAA]M{AI_AAOCUQsBGi@??~@[f@WpBkAdD_B`ASpOeDjHcA|AYbCi@rCu@zAe@vDuA|Ao@??hAU`Ae@bA[TGj@Ij@G??zAMnD]n@Il@SPI`@UvAq@@?,1.415,159
35,7,308,Streeter Dr & Illinois St,Field Blvd & South Water St,-87.6122,-87.61751655,41.891071,41.88634906,ozt~FdwvuOA{B??eDD??@jABhFDvBDzB??xCM~A?H?dAA^AnDC??lA?L?|@@|AEHAL?L@FDH`@DvA??AN??QzAE|@MjGMnKAp@@ZBLFP??C`AE|AANCVAL??P@RBl@Dn@?fACP?P?F?PAr@BfBER?B?p@?fEEV????MAI?sAA[AoC?c@EwEAaAEq@EW??KDMDeCB_@?S????[EqDAI??CGKE_@?W?kBBKF??CfA?jA?v@?RAL,1.537,287
